Yayınlandığı Tarih,Yayınlandığı Gün,Geçerli Olduğu Tarih,Geçerli Olduğu Gün,Kur,Döviz Alış,Döviz Satış
23.07.2018,Pazartesi,24.07.2018,Sali,PKR,0.03659,0.03707
23.07.2018,Pazartesi,24.07.2018,Sali,QAR,1.2983,1.3153
24.07.2018,Sali,25.07.2018,Carsamba,USD,4.7775,4.7861
24.07.2018,Sali,25.07.2018,Carsamba,AUD,3.5215,3.5445
24.07.2018,Sali,25.07.2018,Carsamba,DKK,0.74862,0.7523
24.07.2018,Sali,25.07.2018,Carsamba,EUR,5.5862,5.5963
24.07.2018,Sali,25.07.2018,Carsamba,GBP,6.2547,6.2873
24.07.2018,Sali,25.07.2018,Carsamba,CHF,4.7966,4.8274
24.07.2018,Sali,25.07.2018,Carsamba,SEK,0.5379,0.54347
24.07.2018,Sali,25.07.2018,Carsamba,CAD,3.6236,3.64
24.07.2018,Sali,25.07.2018,Carsamba,KWD,15.697,15.9024
24.07.2018,Sali,25.07.2018,Carsamba,NOK,0.58225,0.58617
24.07.2018,Sali,25.07.2018,Carsamba,SAR,1.2739,1.2762
24.07.2018,Sali,25.07.2018,Carsamba,JPY,4.2867,4.315
24.07.2018,Sali,25.07.2018,Carsamba,BGN,2.8402,2.8774
24.07.2018,Sali,25.07.2018,Carsamba,RON,1.1972,1.2128
24.07.2018,Sali,25.07.2018,Carsamba,RUB,0.0756,0.07658
24.07.2018,Sali,25.07.2018,Carsamba,IRR,0.01085,0.01099
24.07.2018,Sali,25.07.2018,Carsamba,CNY,0.69763,0.70676
24.07.2018,Sali,25.07.2018,Carsamba,PKR,0.03678,0.03727
24.07.2018,Sali,25.07.2018,Carsamba,QAR,1.3048,1.3219
25.07.2018,Carsamba,26.07.2018,Persembe,USD,4.854,4.8628
25.07.2018,Carsamba,26.07.2018,Persembe,AUD,3.5902,3.6136
25.07.2018,Carsamba,26.07.2018,Persembe,DKK,0.7608,0.76453
25.07.2018,Carsamba,26.07.2018,Persembe,EUR,5.6774,5.6876
25.07.2018,Carsamba,26.07.2018,Persembe,GBP,6.3778,6.411
25.07.2018,Carsamba,26.07.2018,Persembe,CHF,4.8813,4.9126
25.07.2018,Carsamba,26.07.2018,Persembe,SEK,0.54909,0.55478
25.07.2018,Carsamba,26.07.2018,Persembe,CAD,3.6907,3.7074
25.07.2018,Carsamba,26.07.2018,Persembe,KWD,15.9493,16.158
25.07.2018,Carsamba,26.07.2018,Persembe,NOK,0.59275,0.59674
25.07.2018,Carsamba,26.07.2018,Persembe,SAR,1.2943,1.2966
25.07.2018,Carsamba,26.07.2018,Persembe,JPY,4.3564,4.3853
25.07.2018,Carsamba,26.07.2018,Persembe,BGN,2.8866,2.9244
25.07.2018,Carsamba,26.07.2018,Persembe,RON,1.2198,1.2358
25.07.2018,Carsamba,26.07.2018,Persembe,RUB,0.07661,0.07761
25.07.2018,Carsamba,26.07.2018,Persembe,IRR,0.011,0.01114
25.07.2018,Carsamba,26.07.2018,Persembe,CNY,0.7128,0.72213
25.07.2018,Carsamba,26.07.2018,Persembe,PKR,0.03738,0.03787
25.07.2018,Carsamba,26.07.2018,Persembe,QAR,1.3256,1.3429
26.07.2018,Persembe,27.07.2018,Cuma,USD,4.8183,4.827
26.07.2018,Persembe,27.07.2018,Cuma,AUD,3.5711,3.5943
26.07.2018,Persembe,27.07.2018,Cuma,DKK,0.75647,0.76019
26.07.2018,Persembe,27.07.2018,Cuma,EUR,5.6457,5.6559
26.07.2018,Persembe,27.07.2018,Cuma,GBP,6.3424,6.3755
26.07.2018,Persembe,27.07.2018,Cuma,CHF,4.8432,4.8743
26.07.2018,Persembe,27.07.2018,Cuma,SEK,0.54782,0.5535
26.07.2018,Persembe,27.07.2018,Cuma,CAD,3.6892,3.7059
26.07.2018,Persembe,27.07.2018,Cuma,KWD,15.8381,16.0454
26.07.2018,Persembe,27.07.2018,Cuma,NOK,0.59024,0.5942
26.07.2018,Persembe,27.07.2018,Cuma,SAR,1.2848,1.2871
26.07.2018,Persembe,27.07.2018,Cuma,JPY,4.3397,4.3685
26.07.2018,Persembe,27.07.2018,Cuma,BGN,2.8703,2.9079
26.07.2018,Persembe,27.07.2018,Cuma,RON,1.2133,1.2292
26.07.2018,Persembe,27.07.2018,Cuma,RUB,0.07608,0.07708
26.07.2018,Persembe,27.07.2018,Cuma,IRR,0.0109,0.01104
26.07.2018,Persembe,27.07.2018,Cuma,CNY,0.70659,0.71584
26.07.2018,Persembe,27.07.2018,Cuma,PKR,0.03714,0.03762
26.07.2018,Persembe,27.07.2018,Cuma,QAR,1.3159,1.3331
27.07.2018,Cuma,28.07.2018,Cumartesi,USD,4.8568,4.8655
27.07.2018,Cuma,28.07.2018,Cumartesi,AUD,3.5754,3.5987
27.07.2018,Cuma,28.07.2018,Cumartesi,DKK,0.75712,0.76084
27.07.2018,Cuma,28.07.2018,Cumartesi,EUR,5.6499,5.6601
27.07.2018,Cuma,28.07.2018,Cumartesi,GBP,6.3499,6.383
27.07.2018,Cuma,28.07.2018,Cumartesi,CHF,4.8628,4.894
27.07.2018,Cuma,28.07.2018,Cumartesi,SEK,0.5469,0.55256
27.07.2018,Cuma,28.07.2018,Cumartesi,CAD,3.7118,3.7285
27.07.2018,Cuma,28.07.2018,Cumartesi,KWD,15.9483,16.157
27.07.2018,Cuma,28.07.2018,Cumartesi,NOK,0.59087,0.59484
27.07.2018,Cuma,28.07.2018,Cumartesi,SAR,1.295,1.2974
27.07.2018,Cuma,28.07.2018,Cumartesi,JPY,4.3598,4.3887
27.07.2018,Cuma,28.07.2018,Cumartesi,BGN,2.8725,2.9101
27.07.2018,Cuma,28.07.2018,Cumartesi,RON,1.2127,1.2286
27.07.2018,Cuma,28.07.2018,Cumartesi,RUB,0.07666,0.07766
27.07.2018,Cuma,28.07.2018,Cumartesi,IRR,0.01099,0.01113
27.07.2018,Cuma,28.07.2018,Cumartesi,CNY,0.70758,0.71684
27.07.2018,Cuma,28.07.2018,Cumartesi,PKR,0.03769,0.03818
27.07.2018,Cuma,28.07.2018,Cumartesi,QAR,1.3264,1.3438
27.07.2018,Cuma,29.07.2018,Pazar,USD,4.8568,4.8655
27.07.2018,Cuma,29.07.2018,Pazar,AUD,3.5754,3.5987
27.07.2018,Cuma,29.07.2018,Pazar,DKK,0.75712,0.76084
27.07.2018,Cuma,29.07.2018,Pazar,EUR,5.6499,5.6601
27.07.2018,Cuma,29.07.2018,Pazar,GBP,6.3499,6.383
27.07.2018,Cuma,29.07.2018,Pazar,CHF,4.8628,4.894
27.07.2018,Cuma,29.07.2018,Pazar,SEK,0.5469,0.55256
27.07.2018,Cuma,29.07.2018,Pazar,CAD,3.7118,3.7285
27.07.2018,Cuma,29.07.2018,Pazar,KWD,15.9483,16.157
27.07.2018,Cuma,29.07.2018,Pazar,NOK,0.59087,0.59484
27.07.2018,Cuma,29.07.2018,Pazar,SAR,1.295,1.2974
27.07.2018,Cuma,29.07.2018,Pazar,JPY,4.3598,4.3887
27.07.2018,Cuma,29.07.2018,Pazar,BGN,2.8725,2.9101
27.07.2018,Cuma,29.07.2018,Pazar,RON,1.2127,1.2286
27.07.2018,Cuma,29.07.2018,Pazar,RUB,0.07666,0.07766
27.07.2018,Cuma,29.07.2018,Pazar,IRR,0.01099,0.01113
27.07.2018,Cuma,29.07.2018,Pazar,CNY,0.70758,0.71684
27.07.2018,Cuma,29.07.2018,Pazar,PKR,0.03769,0.03818
27.07.2018,Cuma,29.07.2018,Pazar,QAR,1.3264,1.3438
27.07.2018,Cuma,30.07.2018,Pazartesi,USD,4.8568,4.8655
27.07.2018,Cuma,30.07.2018,Pazartesi,AUD,3.5754,3.5987
27.07.2018,Cuma,30.07.2018,Pazartesi,DKK,0.75712,0.76084
27.07.2018,Cuma,30.07.2018,Pazartesi,EUR,5.6499,5.6601
27.07.2018,Cuma,30.07.2018,Pazartesi,GBP,6.3499,6.383
27.07.2018,Cuma,30.07.2018,Pazartesi,CHF,4.8628,4.894
27.07.2018,Cuma,30.07.2018,Pazartesi,SEK,0.5469,0.55256
27.07.2018,Cuma,30.07.2018,Pazartesi,CAD,3.7118,3.7285
27.07.2018,Cuma,30.07.2018,Pazartesi,KWD,15.9483,16.157
27.07.2018,Cuma,30.07.2018,Pazartesi,NOK,0.59087,0.59484
27.07.2018,Cuma,30.07.2018,Pazartesi,SAR,1.295,1.2974
27.07.2018,Cuma,30.07.2018,Pazartesi,JPY,4.3598,4.3887
27.07.2018,Cuma,30.07.2018,Pazartesi,BGN,2.8725,2.9101
27.07.2018,Cuma,30.07.2018,Pazartesi,RON,1.2127,1.2286
27.07.2018,Cuma,30.07.2018,Pazartesi,RUB,0.07666,0.07766
27.07.2018,Cuma,30.07.2018,Pazartesi,IRR,0.01099,0.01113
27.07.2018,Cuma,30.07.2018,Pazartesi,CNY,0.70758,0.71684
27.07.2018,Cuma,30.07.2018,Pazartesi,PKR,0.03769,0.03818
27.07.2018,Cuma,30.07.2018,Pazartesi,QAR,1.3264,1.3438
30.07.2018,Pazartesi,31.07.2018,Sali,USD,4.885,4.8938
30.07.2018,Pazartesi,31.07.2018,Sali,AUD,3.605,3.6285
30.07.2018,Pazartesi,31.07.2018,Sali,DKK,0.76437,0.76812
30.07.2018,Pazartesi,31.07.2018,Sali,EUR,5.7034,5.7137
30.07.2018,Pazartesi,31.07.2018,Sali,GBP,6.3977,6.431
30.07.2018,Pazartesi,31.07.2018,Sali,CHF,4.9064,4.9379
30.07.2018,Pazartesi,31.07.2018,Sali,SEK,0.55374,0.55948
30.07.2018,Pazartesi,31.07.2018,Sali,CAD,3.7355,3.7524
30.07.2018,Pazartesi,31.07.2018,Sali,KWD,16.0474,16.2574
30.07.2018,Pazartesi,31.07.2018,Sali,NOK,0.59661,0.60062
30.07.2018,Pazartesi,31.07.2018,Sali,SAR,1.3025,1.3049
30.07.2018,Pazartesi,31.07.2018,Sali,JPY,4.3872,4.4163
30.07.2018,Pazartesi,31.07.2018,Sali,BGN,2.8996,2.9375
30.07.2018,Pazartesi,31.07.2018,Sali,RON,1.2262,1.2423
30.07.2018,Pazartesi,31.07.2018,Sali,RUB,0.07749,0.0785
30.07.2018,Pazartesi,31.07.2018,Sali,IRR,0.01103,0.01117
30.07.2018,Pazartesi,31.07.2018,Sali,CNY,0.71169,0.721
30.07.2018,Pazartesi,31.07.2018,Sali,PKR,0.03971,0.04022
30.07.2018,Pazartesi,31.07.2018,Sali,QAR,1.3341,1.3516
31.07.2018,Sali,01.08.2018,Carsamba,USD,4.8999,4.9087
31.07.2018,Sali,01.08.2018,Carsamba,AUD,3.628,3.6516
31.07.2018,Sali,01.08.2018,Carsamba,DKK,0.77006,0.77385
31.07.2018,Sali,01.08.2018,Carsamba,EUR,5.7456,5.756
31.07.2018,Sali,01.08.2018,Carsamba,GBP,6.4328,6.4663
31.07.2018,Sali,01.08.2018,Carsamba,CHF,4.9484,4.9802
31.07.2018,Sali,01.08.2018,Carsamba,SEK,0.55754,0.56332
31.07.2018,Sali,01.08.2018,Carsamba,CAD,3.7512,3.7681
31.07.2018,Sali,01.08.2018,Carsamba,KWD,16.1014,16.3121
31.07.2018,Sali,01.08.2018,Carsamba,NOK,0.6014,0.60545
31.07.2018,Sali,01.08.2018,Carsamba,SAR,1.3065,1.3089
31.07.2018,Sali,01.08.2018,Carsamba,JPY,4.3864,4.4155
31.07.2018,Sali,01.08.2018,Carsamba,BGN,2.9213,2.9595
31.07.2018,Sali,01.08.2018,Carsamba,RON,1.2347,1.2508
31.07.2018,Sali,01.08.2018,Carsamba,RUB,0.07813,0.07915
31.07.2018,Sali,01.08.2018,Carsamba,IRR,0.01106,0.0112
31.07.2018,Sali,01.08.2018,Carsamba,CNY,0.71331,0.72265
31.07.2018,Sali,01.08.2018,Carsamba,PKR,0.03969,0.04021
31.07.2018,Sali,01.08.2018,Carsamba,QAR,1.3382,1.3557
01.08.2018,Carsamba,02.08.2018,Persembe,USD,4.9223,4.9312
01.08.2018,Carsamba,02.08.2018,Persembe,AUD,3.639,3.6628
01.08.2018,Carsamba,02.08.2018,Persembe,DKK,0.7707,0.77449
01.08.2018,Carsamba,02.08.2018,Persembe,EUR,5.7515,5.7619
01.08.2018,Carsamba,02.08.2018,Persembe,GBP,6.447,6.4806
01.08.2018,Carsamba,02.08.2018,Persembe,CHF,4.9517,4.9835
01.08.2018,Carsamba,02.08.2018,Persembe,SEK,0.55622,0.56198
01.08.2018,Carsamba,02.08.2018,Persembe,CAD,3.7748,3.7918
01.08.2018,Carsamba,02.08.2018,Persembe,KWD,16.1654,16.3769
01.08.2018,Carsamba,02.08.2018,Persembe,NOK,0.60135,0.60539
01.08.2018,Carsamba,02.08.2018,Persembe,SAR,1.3125,1.3148
01.08.2018,Carsamba,02.08.2018,Persembe,JPY,4.3841,4.4131
01.08.2018,Carsamba,02.08.2018,Persembe,BGN,2.9241,2.9624
01.08.2018,Carsamba,02.08.2018,Persembe,RON,1.2366,1.2528
01.08.2018,Carsamba,02.08.2018,Persembe,RUB,0.07812,0.07914
01.08.2018,Carsamba,02.08.2018,Persembe,IRR,0.0111,0.01125
01.08.2018,Carsamba,02.08.2018,Persembe,CNY,0.71942,0.72883
01.08.2018,Carsamba,02.08.2018,Persembe,PKR,0.03982,0.04034
01.08.2018,Carsamba,02.08.2018,Persembe,QAR,1.3443,1.3619
02.08.2018,Persembe,03.08.2018,Cuma,USD,5.0504,5.0595
02.08.2018,Persembe,03.08.2018,Cuma,AUD,3.7132,3.7374
02.08.2018,Persembe,03.08.2018,Cuma,DKK,0.78654,0.7904
02.08.2018,Persembe,03.08.2018,Cuma,EUR,5.87,5.8806
02.08.2018,Persembe,03.08.2018,Cuma,GBP,6.5933,6.6277
02.08.2018,Persembe,03.08.2018,Cuma,CHF,5.0691,5.1017
02.08.2018,Persembe,03.08.2018,Cuma,SEK,0.56802,0.5739
02.08.2018,Persembe,03.08.2018,Cuma,CAD,3.8725,3.89
02.08.2018,Persembe,03.08.2018,Cuma,KWD,16.5839,16.8009
02.08.2018,Persembe,03.08.2018,Cuma,NOK,0.6137,0.61782
02.08.2018,Persembe,03.08.2018,Cuma,SAR,1.3466,1.3491
02.08.2018,Persembe,03.08.2018,Cuma,JPY,4.5168,4.5467
02.08.2018,Persembe,03.08.2018,Cuma,BGN,2.9844,3.0234
02.08.2018,Persembe,03.08.2018,Cuma,RON,1.2627,1.2793
02.08.2018,Persembe,03.08.2018,Cuma,RUB,0.07947,0.08051
02.08.2018,Persembe,03.08.2018,Cuma,IRR,0.01139,0.01153
02.08.2018,Persembe,03.08.2018,Cuma,CNY,0.73475,0.74436
02.08.2018,Persembe,03.08.2018,Cuma,PKR,0.04086,0.0414
02.08.2018,Persembe,03.08.2018,Cuma,QAR,1.3793,1.3974
03.08.2018,Cuma,04.08.2018,Cumartesi,USD,5.0778,5.087
03.08.2018,Cuma,04.08.2018,Cumartesi,AUD,3.7313,3.7556
03.08.2018,Cuma,04.08.2018,Cumartesi,DKK,0.78773,0.79159
03.08.2018,Cuma,04.08.2018,Cumartesi,EUR,5.8794,5.89
03.08.2018,Cuma,04.08.2018,Cumartesi,GBP,6.5907,6.6251
03.08.2018,Cuma,04.08.2018,Cumartesi,CHF,5.0896,5.1223
03.08.2018,Cuma,04.08.2018,Cumartesi,SEK,0.56708,0.57295
03.08.2018,Cuma,04.08.2018,Cumartesi,CAD,3.8938,3.9114
03.08.2018,Cuma,04.08.2018,Cumartesi,KWD,16.6619,16.8799
03.08.2018,Cuma,04.08.2018,Cumartesi,NOK,0.61432,0.61845
03.08.2018,Cuma,04.08.2018,Cumartesi,SAR,1.3539,1.3564
03.08.2018,Cuma,04.08.2018,Cumartesi,JPY,4.5356,4.5657
03.08.2018,Cuma,04.08.2018,Cumartesi,BGN,2.9891,3.0282
03.08.2018,Cuma,04.08.2018,Cumartesi,RON,1.2651,1.2817
03.08.2018,Cuma,04.08.2018,Cumartesi,RUB,0.0796,0.08064
03.08.2018,Cuma,04.08.2018,Cumartesi,IRR,0.01145,0.0116
03.08.2018,Cuma,04.08.2018,Cumartesi,CNY,0.73506,0.74468
03.08.2018,Cuma,04.08.2018,Cumartesi,PKR,0.04109,0.04163
03.08.2018,Cuma,04.08.2018,Cumartesi,QAR,1.3868,1.405
03.08.2018,Cuma,05.08.2018,Pazar,USD,5.0778,5.087
03.08.2018,Cuma,05.08.2018,Pazar,AUD,3.7313,3.7556
03.08.2018,Cuma,05.08.2018,Pazar,DKK,0.78773,0.79159
03.08.2018,Cuma,05.08.2018,Pazar,EUR,5.8794,5.89
03.08.2018,Cuma,05.08.2018,Pazar,GBP,6.5907,6.6251
03.08.2018,Cuma,05.08.2018,Pazar,CHF,5.0896,5.1223
03.08.2018,Cuma,05.08.2018,Pazar,SEK,0.56708,0.57295
03.08.2018,Cuma,05.08.2018,Pazar,CAD,3.8938,3.9114
03.08.2018,Cuma,05.08.2018,Pazar,KWD,16.6619,16.8799
03.08.2018,Cuma,05.08.2018,Pazar,NOK,0.61432,0.61845
03.08.2018,Cuma,05.08.2018,Pazar,SAR,1.3539,1.3564
03.08.2018,Cuma,05.08.2018,Pazar,JPY,4.5356,4.5657
03.08.2018,Cuma,05.08.2018,Pazar,BGN,2.9891,3.0282
03.08.2018,Cuma,05.08.2018,Pazar,RON,1.2651,1.2817
03.08.2018,Cuma,05.08.2018,Pazar,RUB,0.0796,0.08064
03.08.2018,Cuma,05.08.2018,Pazar,IRR,0.01145,0.0116
03.08.2018,Cuma,05.08.2018,Pazar,CNY,0.73506,0.74468
03.08.2018,Cuma,05.08.2018,Pazar,PKR,0.04109,0.04163
03.08.2018,Cuma,05.08.2018,Pazar,QAR,1.3868,1.405
03.08.2018,Cuma,06.08.2018,Pazartesi,USD,5.0778,5.087
03.08.2018,Cuma,06.08.2018,Pazartesi,AUD,3.7313,3.7556
03.08.2018,Cuma,06.08.2018,Pazartesi,DKK,0.78773,0.79159
03.08.2018,Cuma,06.08.2018,Pazartesi,EUR,5.8794,5.89
03.08.2018,Cuma,06.08.2018,Pazartesi,GBP,6.5907,6.6251
03.08.2018,Cuma,06.08.2018,Pazartesi,CHF,5.0896,5.1223
03.08.2018,Cuma,06.08.2018,Pazartesi,SEK,0.56708,0.57295
03.08.2018,Cuma,06.08.2018,Pazartesi,CAD,3.8938,3.9114
03.08.2018,Cuma,06.08.2018,Pazartesi,KWD,16.6619,16.8799
03.08.2018,Cuma,06.08.2018,Pazartesi,NOK,0.61432,0.61845
03.08.2018,Cuma,06.08.2018,Pazartesi,SAR,1.3539,1.3564
03.08.2018,Cuma,06.08.2018,Pazartesi,JPY,4.5356,4.5657
03.08.2018,Cuma,06.08.2018,Pazartesi,BGN,2.9891,3.0282
03.08.2018,Cuma,06.08.2018,Pazartesi,RON,1.2651,1.2817
03.08.2018,Cuma,06.08.2018,Pazartesi,RUB,0.0796,0.08064
03.08.2018,Cuma,06.08.2018,Pazartesi,IRR,0.01145,0.0116
03.08.2018,Cuma,06.08.2018,Pazartesi,CNY,0.73506,0.74468
03.08.2018,Cuma,06.08.2018,Pazartesi,PKR,0.04109,0.04163
03.08.2018,Cuma,06.08.2018,Pazartesi,QAR,1.3868,1.405
06.08.2018,Pazartesi,07.08.2018,Sali,USD,5.1464,5.1557
06.08.2018,Pazartesi,07.08.2018,Sali,AUD,3.7957,3.8204
06.08.2018,Pazartesi,07.08.2018,Sali,DKK,0.79667,0.80058
06.08.2018,Pazartesi,07.08.2018,Sali,EUR,5.9462,5.957
06.08.2018,Pazartesi,07.08.2018,Sali,GBP,6.6593,6.6941
06.08.2018,Pazartesi,07.08.2018,Sali,CHF,5.1545,5.1876
06.08.2018,Pazartesi,07.08.2018,Sali,SEK,0.57439,0.58034
06.08.2018,Pazartesi,07.08.2018,Sali,CAD,3.9502,3.9681
06.08.2018,Pazartesi,07.08.2018,Sali,KWD,16.8862,17.1072
06.08.2018,Pazartesi,07.08.2018,Sali,NOK,0.62191,0.62609
06.08.2018,Pazartesi,07.08.2018,Sali,SAR,1.3723,1.3747
06.08.2018,Pazartesi,07.08.2018,Sali,JPY,4.6111,4.6417
06.08.2018,Pazartesi,07.08.2018,Sali,BGN,3.0233,3.0628
06.08.2018,Pazartesi,07.08.2018,Sali,RON,1.2787,1.2954
06.08.2018,Pazartesi,07.08.2018,Sali,RUB,0.08054,0.08159
06.08.2018,Pazartesi,07.08.2018,Sali,IRR,0.0116,0.01175
06.08.2018,Pazartesi,07.08.2018,Sali,CNY,0.74771,0.75749
06.08.2018,Pazartesi,07.08.2018,Sali,PKR,0.04157,0.04212
06.08.2018,Pazartesi,07.08.2018,Sali,QAR,1.4055,1.4239
07.08.2018,Sali,08.08.2018,Carsamba,USD,5.2634,5.2729
07.08.2018,Sali,08.08.2018,Carsamba,AUD,3.9024,3.9279
07.08.2018,Sali,08.08.2018,Carsamba,DKK,0.81727,0.82129
07.08.2018,Sali,08.08.2018,Carsamba,EUR,6.0999,6.1109
07.08.2018,Sali,08.08.2018,Carsamba,GBP,6.8127,6.8482
07.08.2018,Sali,08.08.2018,Carsamba,CHF,5.2774,5.3113
07.08.2018,Sali,08.08.2018,Carsamba,SEK,0.58807,0.59416
07.08.2018,Sali,08.08.2018,Carsamba,CAD,4.0528,4.0711
07.08.2018,Sali,08.08.2018,Carsamba,KWD,17.2754,17.5014
07.08.2018,Sali,08.08.2018,Carsamba,NOK,0.63969,0.64399
07.08.2018,Sali,08.08.2018,Carsamba,SAR,1.4034,1.406
07.08.2018,Sali,08.08.2018,Carsamba,JPY,4.7202,4.7515
07.08.2018,Sali,08.08.2018,Carsamba,BGN,3.1013,3.1418
07.08.2018,Sali,08.08.2018,Carsamba,RON,1.3056,1.3226
07.08.2018,Sali,08.08.2018,Carsamba,RUB,0.08243,0.08351
07.08.2018,Sali,08.08.2018,Carsamba,IRR,0.01246,0.01262
07.08.2018,Sali,08.08.2018,Carsamba,CNY,0.76621,0.77624
07.08.2018,Sali,08.08.2018,Carsamba,PKR,0.04248,0.04304
07.08.2018,Sali,08.08.2018,Carsamba,QAR,1.4374,1.4562
08.08.2018,Carsamba,09.08.2018,Persembe,USD,5.2813,5.2908
08.08.2018,Carsamba,09.08.2018,Persembe,AUD,3.9071,3.9326
08.08.2018,Carsamba,09.08.2018,Persembe,DKK,0.82058,0.82462
08.08.2018,Carsamba,09.08.2018,Persembe,EUR,6.1252,6.1362
08.08.2018,Carsamba,09.08.2018,Persembe,GBP,6.8008,6.8363
08.08.2018,Carsamba,09.08.2018,Persembe,CHF,5.2923,5.3263
08.08.2018,Carsamba,09.08.2018,Persembe,SEK,0.5887,0.5948
08.08.2018,Carsamba,09.08.2018,Persembe,CAD,4.0329,4.0511
08.08.2018,Carsamba,09.08.2018,Persembe,KWD,17.3325,17.5593
08.08.2018,Carsamba,09.08.2018,Persembe,NOK,0.64185,0.64617
08.08.2018,Carsamba,09.08.2018,Persembe,SAR,1.4082,1.4107
08.08.2018,Carsamba,09.08.2018,Persembe,JPY,4.7458,4.7772
08.08.2018,Carsamba,09.08.2018,Persembe,BGN,3.1143,3.1551
08.08.2018,Carsamba,09.08.2018,Persembe,RON,1.3119,1.3291
08.08.2018,Carsamba,09.08.2018,Persembe,RUB,0.08196,0.08303
08.08.2018,Carsamba,09.08.2018,Persembe,IRR,0.0125,0.01267
08.08.2018,Carsamba,09.08.2018,Persembe,CNY,0.76871,0.77876
08.08.2018,Carsamba,09.08.2018,Persembe,PKR,0.04262,0.04318
08.08.2018,Carsamba,09.08.2018,Persembe,QAR,1.4423,1.4612
09.08.2018,Persembe,10.08.2018,Cuma,USD,5.3988,5.4085
09.08.2018,Persembe,10.08.2018,Cuma,AUD,3.9977,4.0237
09.08.2018,Persembe,10.08.2018,Cuma,DKK,0.83817,0.84228
09.08.2018,Persembe,10.08.2018,Cuma,EUR,6.2588,6.27
09.08.2018,Persembe,10.08.2018,Cuma,GBP,6.9406,6.9768
09.08.2018,Persembe,10.08.2018,Cuma,CHF,5.4197,5.4545
09.08.2018,Persembe,10.08.2018,Cuma,SEK,0.59947,0.60568
09.08.2018,Persembe,10.08.2018,Cuma,CAD,4.1406,4.1593
09.08.2018,Persembe,10.08.2018,Cuma,KWD,17.7252,17.9571
09.08.2018,Persembe,10.08.2018,Cuma,NOK,0.65425,0.65865
09.08.2018,Persembe,10.08.2018,Cuma,SAR,1.4395,1.4421
09.08.2018,Persembe,10.08.2018,Cuma,JPY,4.8477,4.8798
09.08.2018,Persembe,10.08.2018,Cuma,BGN,3.1819,3.2235
09.08.2018,Persembe,10.08.2018,Cuma,RON,1.3403,1.3579
09.08.2018,Persembe,10.08.2018,Cuma,RUB,0.08124,0.0823
09.08.2018,Persembe,10.08.2018,Cuma,IRR,0.01278,0.01295
09.08.2018,Persembe,10.08.2018,Cuma,CNY,0.78694,0.79724
09.08.2018,Persembe,10.08.2018,Cuma,PKR,0.04363,0.0442
09.08.2018,Persembe,10.08.2018,Cuma,QAR,1.4744,1.4937
10.08.2018,Cuma,11.08.2018,Cumartesi,USD,5.9389,5.9496
10.08.2018,Cuma,11.08.2018,Cumartesi,AUD,4.3312,4.3595
10.08.2018,Cuma,11.08.2018,Cumartesi,DKK,0.91187,0.91635
10.08.2018,Cuma,11.08.2018,Cumartesi,EUR,6.8081,6.8204
10.08.2018,Cuma,11.08.2018,Cumartesi,GBP,7.5731,7.6126
10.08.2018,Cuma,11.08.2018,Cumartesi,CHF,5.9578,5.9961
10.08.2018,Cuma,11.08.2018,Cumartesi,SEK,0.65114,0.65788
10.08.2018,Cuma,11.08.2018,Cumartesi,CAD,4.5284,4.5489
10.08.2018,Cuma,11.08.2018,Cumartesi,KWD,19.4781,19.733
10.08.2018,Cuma,11.08.2018,Cumartesi,NOK,0.71077,0.71555
10.08.2018,Cuma,11.08.2018,Cumartesi,SAR,1.5835,1.5864
10.08.2018,Cuma,11.08.2018,Cumartesi,JPY,5.3425,5.3779
10.08.2018,Cuma,11.08.2018,Cumartesi,BGN,3.4613,3.5066
10.08.2018,Cuma,11.08.2018,Cumartesi,RON,1.4536,1.4727
10.08.2018,Cuma,11.08.2018,Cumartesi,RUB,0.08833,0.08948
10.08.2018,Cuma,11.08.2018,Cumartesi,IRR,0.01406,0.01425
10.08.2018,Cuma,11.08.2018,Cumartesi,CNY,0.8617,0.87298
10.08.2018,Cuma,11.08.2018,Cumartesi,PKR,0.04805,0.04868
10.08.2018,Cuma,11.08.2018,Cumartesi,QAR,1.6219,1.6432
10.08.2018,Cuma,12.08.2018,Pazar,USD,5.9389,5.9496
10.08.2018,Cuma,12.08.2018,Pazar,AUD,4.3312,4.3595
10.08.2018,Cuma,12.08.2018,Pazar,DKK,0.91187,0.91635
10.08.2018,Cuma,12.08.2018,Pazar,EUR,6.8081,6.8204
10.08.2018,Cuma,12.08.2018,Pazar,GBP,7.5731,7.6126
10.08.2018,Cuma,12.08.2018,Pazar,CHF,5.9578,5.9961
10.08.2018,Cuma,12.08.2018,Pazar,SEK,0.65114,0.65788
10.08.2018,Cuma,12.08.2018,Pazar,CAD,4.5284,4.5489
10.08.2018,Cuma,12.08.2018,Pazar,KWD,19.4781,19.733
10.08.2018,Cuma,12.08.2018,Pazar,NOK,0.71077,0.71555
10.08.2018,Cuma,12.08.2018,Pazar,SAR,1.5835,1.5864
10.08.2018,Cuma,12.08.2018,Pazar,JPY,5.3425,5.3779
10.08.2018,Cuma,12.08.2018,Pazar,BGN,3.4613,3.5066
10.08.2018,Cuma,12.08.2018,Pazar,RON,1.4536,1.4727
10.08.2018,Cuma,12.08.2018,Pazar,RUB,0.08833,0.08948
10.08.2018,Cuma,12.08.2018,Pazar,IRR,0.01406,0.01425
10.08.2018,Cuma,12.08.2018,Pazar,CNY,0.8617,0.87298
